,ad_id,count,id,title,created_at,image,campaign_id,campaign_title,advertiser_id,advertiser_name,viewed,clicked
2515,251569,2297,251569,میخوای بفهمی کدوم سهم سود بیشتری میده؟ ثبت نام کن (رایگان),2021-02-14 12:12:51.033906+03:30,https://native.yektanet.com/static/media/upload/items/image__1bT770utNu.jpeg,87401,yn-n-EDU-M-V-F,2165,agah-brokerage,7024665,2370
2516,292835,2297,292835,تجربه اینترنت حرفه ای با سرعت ۱۰ برابر! رایگان ثبت‌نام کنید.,2021-05-03 14:19:31.881628+04:30,https://native.yektanet.com/static/media/upload/items/image__1ccgjlytYG.jpeg,107322,کمپین مودم هواوی- موبایل,4446,mobinnet.ir,11750176,2356
2517,236067,2295,236067,رشد سرمایه در زمان کوتاه، با خرید و فروش بیت کوین,2021-01-18 09:09:13.485561+03:30,https://native.yektanet.com/static/media/upload/items/image__1bLYTYT3me.png,85769,B-Ntv-Sgmnt-Both & Technology,25258,bit24.cash,15541093,5131
2518,278448,2293,278448,پیشنهاد مناسبترین گوشی موبایل با بودجه زیر 4 میلیون تومان!,2021-04-06 20:20:21.627051+04:30,https://native.yektanet.com/static/media/upload/items/image__1c5Hq6FHGQ.jpeg,101530,ساعت 15 تا 16,29357,liamtel.com,811978,2293
2519,250430,2292,250430,هاست چیست و چه نقشی در سایت دارد؟,2021-02-13 05:49:53.335561+03:30,https://native.yektanet.com/static/media/upload/items/image__1bSNSnXTmi.jpeg,91264,فراگیر,22928,seogreen.ir,12877348,28290
2520,160993,2291,160993,مرکز خدمات روانشناسی و مشاوره مهر,2020-06-27 17:36:49.057354+04:30,https://native.yektanet.com/static/media/upload/items/image__1bXlorVRQK.jpeg,52246,کمپین خرداد 99,19540,mehrcc.com,34847317,14077
2521,284397,2290,284397,روکش انواع خودرو با مناسبترین قیمت وارسال رایگان,2021-04-18 10:34:40.136224+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8xLEw6SA.jpeg,103777,کمپین فروردین سانا,32503,sana3d.com,1752301,2367
2522,270976,2289,270976,"سهمیه برنجت رو از ""هست اینجا"" بگیر (کیلویی 24,500 تومان)",2021-03-14 15:49:06.505020+03:30,https://native.yektanet.com/static/media/upload/items/image__1c01fjL9B8.jpeg,67380,NR-Mobile,21815,hastinja.ir,2197958,2400
2523,196383,2288,196383,۰ تا ۱۰۰ آموزش PLC زیمنس,2020-10-07 16:52:37.329134+03:30,https://native.yektanet.com/static/media/upload/items/image__1bngDdjm5S.png,67931,(2020/10/28) PLC-همسان-ریتارگت,16956,PowerEn.ir,2483436,8254
2524,251440,2287,251440,فروش قسطی ویترین نت، تجهیزات صنعتی خود را با خیال راحت به روز کنید.,2021-02-14 11:00:47.222466+03:30,https://native.yektanet.com/static/media/upload/items/image__1bT6n60czq.jpeg,86879,قسطی,5947,vitrinnet.com,3918830,3752
2525,290664,2287,290664,کدوم ماشین‌های کره‌ای ارزش خرید دارند؟,2021-04-29 18:05:15.683267+04:30,https://native.yektanet.com/static/media/upload/items/image__1cbjQNUt3i.jpeg,74753,991088yekta-M-blog-mass,4759,divar.blog,2232756,2355
2526,276790,2285,276790,فروش ویژه انواع شامپوهای تخصصی مراقبت از مو برند کاندید,2021-04-04 14:34:07.961964+04:30,https://native.yektanet.com/static/media/upload/items/image__1c4UHr3DRc.jpeg,101046,khanoomha_N_segment_M,4425,rojashop.com,2309419,2285
2528,237918,2284,237918,بهترین قیمت دریل و پیچ گوشتی شارژی را در اینجا مشاهده کنید,2021-01-20 12:28:27.019653+03:30,https://native.yektanet.com/static/media/upload/items/image__1bAkEprWNu.jpeg,86384,تکنولوژی,12483,amoozeshbin.com,3206540,3114
2527,300185,2284,300185,تخفیف 50% بسته معلم خصوصی + شرکت قرعه‌کشی گوشی شیائومی,2021-05-15 11:15:15.945167+04:30,https://native.yektanet.com/static/media/upload/items/image__1cfaTNU5rA.jpeg,109057,عید فطر (مادران),18981,paresh.ir,2443464,2284
2529,292772,2283,292772,قرص کلسیم،منیزیم،زینک، ویتامین د تضمین استحکام و سلامت شما,2021-05-03 12:48:25.631192+04:30,https://native.yektanet.com/static/media/upload/items/image__1ccflGez7i.jpeg,107260,کلسیم - دینه,9671,sanjagh.com,3710692,2362
2530,283787,2282,283787,فروش ویژه فرش قابل شستشوی مدما در ماشین لباسشویی,2021-04-17 10:56:11.372142+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8iMEJMD8.jpeg,91071,همسان ریتارگتینگ موبایل,19508,modema.com,1438612,2282
2531,187267,2280,187267,لباس فصل جدید تیمت رو از نیلی مارکت تهیه کن !,2020-09-12 11:10:39.331194+04:30,https://native.yektanet.com/static/media/upload/items/image__1bh3Y5Q7v6.jpeg,63763,native-keyword-desktop&mobile,20020,nilimarket.com,9185388,11759
2532,290962,2279,290962,خرید شلوار مردانه با کیفیت(گارانتی دار) - تخفیف ویژه,2021-05-01 09:36:53.876947+04:30,https://native.yektanet.com/static/media/upload/items/image__1cbIU3lQMy.jpeg,106689,همسان عادی - لیست شلوار,31375,hedistyle.com,3939831,2370
2533,290863,2278,290863,لاکچری ترین افطاری ایران کجاست؟,2021-04-30 18:10:07.603762+04:30,https://native.yektanet.com/static/media/upload/items/image__1cbz75n9fK.jpeg,106635,ift-h-persianplaza-d,34599,takhfifan.com,4007576,2314
2534,275303,2277,275303,معامله و ترید ارز دیجیتال در بایننس به همراه هدیه (سیگنال خرید 2 ماهه),2021-03-29 02:33:51.331849+04:30,https://native.yektanet.com/static/media/upload/items/image__1c3ysRIsFy.jpeg,100387,باینانس و افیلیت,20917,pk2.ir,4736236,2394
2535,286530,2277,286530,"دوره نکته و تست ""عربی"" استاد میثم فلاح(ثبت نام کن)",2021-04-21 15:11:37.452245+04:30,https://native.yektanet.com/static/media/upload/items/image__1c9kkkkhRY.jpeg,104894,native-segment-fllah,18608,tamland.ir,979698,2277
2536,257210,2273,257210,آموزش تخصصی مشاورین املاک با ضمانت کسب درآمد فوری,2021-02-22 18:13:08.909263+03:30,https://native.yektanet.com/static/media/upload/items/image__1bV8D14THk.jpeg,72569,ریتارگت همسانصفحه اصلی,25325,kashanikia.com,997795,3258
2537,288055,2272,288055,قیمت ورق - لیست قیمت روز انواع ورق آهن گرم و ورق سیاه | آیرومارت,2021-04-25 13:44:56.545113+04:30,https://native.yektanet.com/static/media/upload/items/image__1caifW1z7Q.jpeg,105564,ورق st52,19331,iromart.com,5087511,2320
2538,283734,2271,283734,شیشه ترک خورده ماشین را چگونه ترمیم کنیم؟,2021-04-17 10:28:12.182878+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8iukqrRG.jpeg,75052,991090yekta-M-blog-mass,26831,blog.karname.com,2859738,2362
2539,293692,2271,293692,با خرید و فروش بیت کوین ماشین رویاهاتو بخر!,2021-05-05 02:40:59.460084+04:30,https://native.yektanet.com/static/media/upload/items/image__1bLZ5NokxE.png,107583,ds_native V3,25258,bit24.cash,7682415,2299
2540,281757,2271,281757,یک دنیا کفش - خرید با تخفیف ویژه,2021-04-13 14:58:47.165080+04:30,https://native.yektanet.com/static/media/upload/items/image__1c7mv9I7ky.jpeg,102901,موبایلی هدفمند,14673,baghcheyema.ir,665369,2368
2541,291511,2270,291511,میخوای تو کنکور1401 پزشکی قبول شی؟ به جمع 1513 دانشجوی این دوره بپیوند,2021-05-01 18:11:38.300115+04:30,https://native.yektanet.com/static/media/upload/items/image__1caPpA0PIi.jpeg,105923,yn-m-na-stu-lan-free,32987,amiriravani.com,5257376,2270
2542,284561,2269,284561,پر مخاطب ترین دوره کسب سود در ارزهای دیجیتال!! (رایگان),2021-04-18 12:36:16.960702+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8z3j0I1W.jpeg,103600,native-retargeting-alluser-kasbesudcrypto,1507,khanesarmaye,3299852,2269
2543,235530,2264,235530,با خرید و فروش بیت کوین ماشین رویاهاتو بخر!,2021-01-16 10:47:17.755165+03:30,https://native.yektanet.com/static/media/upload/items/image__1bLZ5NokxE.png,75608,DS-Ntv-Keyword,25258,bit24.cash,3855158,2302
2544,290691,2263,290691,خرید و فروش امن بیش از 300 رمزارز در صرافی کریپتولند!,2021-04-29 20:17:53.159658+04:30,https://native.yektanet.com/static/media/upload/items/image__1cblfq9cvI.jpeg,101711,native-m-kw,26781,cryptoland.academy,1110835,2338
2546,264299,2261,264299,بدون دغدغه بسته پستی رو از درب منزل به هرکجای دنیا بفرست,2021-03-03 18:30:53.329304+03:30,https://native.yektanet.com/static/media/upload/items/image__1bXinaYkWi.jpeg,96384,native-varzesh3,31613,ti.express,9833953,2468
2545,287518,2261,287518,جدیدترین ساعت‌های کاسیو در بانی‌مد! از دستش نده,2021-04-24 14:20:03.636785+04:30,https://native.yektanet.com/static/media/upload/items/image__1ca3pQ8RUq.jpeg,105340,watch-0002-NR-D,762,banimode.com,3098085,2261
2547,263403,2260,263403,بهترین ویلاهای ساری در دیوار,2021-03-02 21:08:36.237205+03:30,https://native.yektanet.com/static/media/upload/items/image__1bX89MHhkI.jpeg,94458,991500yekta-M-nrs-Sari,32555,amlak.divar.ir,82999611,66416
2548,273636,2259,273636,شرکت در قرعه کشی ۴۰ پکیج از محصولات ترخینه,2021-03-20 01:15:48.216264+03:30,https://native.yektanet.com/static/media/upload/items/image__1c1lnbEmsK.jpeg,99701,tarkhineh,743,sabaad,3907766,6672
2549,277150,2257,277150,فروشگاه ایران اسپورتر، بزرگترین فروشگاه تخصصی ورزشی!,2021-04-05 10:50:19.676928+04:30,https://native.yektanet.com/static/media/upload/items/image__1c5mbGmepu.jpeg,100969,همسان ریتارگتینگ فروردین موبایل,17356,iransporter.com,1111837,2257
2550,279032,2254,279032,با کروم خوش‌ استایل شو! + 10 درصد تخفیف خرید اول,2021-04-07 15:28:36.373778+04:30,https://native.yektanet.com/static/media/upload/items/image__1c5TuTd1dq.jpeg,101665,mo_native Superior,17707,corumofficial.com,6416298,2309
2551,294577,2253,294577,خرید و فروش رمزارز با امنیت بالا!,2021-05-06 13:11:49.868061+04:30,https://native.yektanet.com/static/media/upload/items/image__1ccZdOotMS.jpeg,105234,native-m-bestpub,26781,cryptoland.academy,3363844,2322
2552,298696,2253,298696,مراقب سلامت پوستت باش | انواع آبرسان و مرطوب کننده,2021-05-11 19:43:36.252845+04:30,https://native.yektanet.com/static/media/upload/items/image__1cehqlK15i.jpeg,109220,بیوتی,15,digistyle,1159895,2390
2553,270188,2253,270188,بی اختیاری ادرار چیست و چگونه از آن باید جلوگیری کرد,2021-03-13 11:04:32.734604+03:30,https://native.yektanet.com/static/media/upload/items/image__1bZJ76U5Gc.jpeg,98448,ایزی لایف همسان اسفند 2,841,sisarv.com,6755249,7914
2554,288963,2252,288963,| بهترین برند دوچرخه کودک | تخفیف ویژه دوچرخه | جشنواره فروش دوچرخه |,2021-04-26 18:15:20.767329+04:30,https://native.yektanet.com/static/media/upload/items/image__1caAk7INf8.jpeg,105925,کمپین دوچرخه کودک,27266,ibikeiran.com,2597971,2360
2556,292851,2249,292851,اینترنت پرسرعت مبین‌نت بدون نیاز به خط تلفن! نصب و تحویل فوری,2021-05-03 14:30:05.960783+04:30,https://native.yektanet.com/static/media/upload/items/image__1ccgmW7nR8.jpeg,107329,کمپین مودم هواوی-دسکتاپ,4446,mobinnet.ir,4359970,2277
2555,304094,2249,304094,بهترین جایگزین بایننس برای ایرانیان,2021-05-21 15:21:13.600080+04:30,https://native.yektanet.com/static/media/upload/items/image__1cdHPJiQn8.jpeg,111389,ریتارگتینگ ترافیک سایت,30319,coinlocally.com,469115,2243
2557,274516,2248,274516,"""خوابگاه"" یک اتاق فرار خوفناک!",2021-03-27 00:17:47.316473+04:30,https://native.yektanet.com/static/media/upload/items/image__1c1IktBCne.jpeg,88706,ریتارگت کنجکاوان,29805,escapezoom.ir,585932,2274
2558,272447,2248,272447,موهای خود را به نقاش آلمانی بسپارید! رنگ موی آلتیادو,2021-03-16 16:12:46.165040+03:30,https://native.yektanet.com/static/media/upload/items/image__1c0L0zDiVu.png,99257,آلتیادو نیتیو ریتارگتینگ,29533,magnet.ir,504527,2670
2559,299438,2246,299438,نسل سوم دورکننده و از بین برنده حشرات به صورت دائمی,2021-05-12 17:47:11.078529+04:30,https://native.yektanet.com/static/media/upload/items/image__1cevpclfzM.jpeg,37734,کمپین تخفیفات ویژه,14284,irandh.ir,4846219,2317
2560,277650,2246,277650,فروش فروشگاهت رو با سکان افزایش بده,2021-04-06 10:14:13.781799+04:30,https://native.yektanet.com/static/media/upload/items/image__1c5AT0OlPi.jpeg,101350,retaile_native_mob,23989,sokan.tech,10164595,2332
2561,295611,2243,295611,(ویژه تهران) کاشت دندان(ایمپلنت) فقط در یک روز!,2021-05-08 15:59:24.648548+04:30,https://native.yektanet.com/static/media/upload/items/ایمپلنت__1agOdyb8tS.jpg,108248,ایمپلنت موضوعی,13029,dmcc.pro,3856555,2300
2562,267256,2243,267256,از یک پاکت تا چندین کانتینر - وارداتش با تی اکسپرس,2021-03-08 11:19:00.728879+03:30,https://native.yektanet.com/static/media/upload/items/image__1bYvaOtzE2.jpeg,96384,native-varzesh3,31613,ti.express,9284253,2427
2563,303195,2242,303195,تا 50% تخفیف پیراهن مردانه,2021-05-19 14:22:24.669093+04:30,https://native.yektanet.com/static/media/upload/items/image__1cgbIKvGoO.jpeg,110395,shirtm1400.02.26,619,modisehshop,2730529,2291
2564,281789,2242,281789,گوشی موبایل سامسونگ مدل Galaxy S21 Ultra 5G دو سیم کارت 256 گیگابایت,2021-04-13 15:52:15.526980+04:30,https://native.yektanet.com/static/media/upload/items/image__1c7n4bkNpo.jpeg,102941,S21 ULTRA 5G,26476,lipak.com,702255,2242
2565,278607,2241,278607,کاشت ابرو حتی روی تاتو تلفنی مشاوره رایگان بگیر+اقساط پرداخت کن,2021-04-07 09:53:32.518517+04:30,https://native.yektanet.com/static/media/upload/items/image__1c5Q0Yk6yI.jpeg,89695,کاشت ابرو - موبایل,20711,instagram.com,1922858,2343
2566,208053,2240,208053,تخفیف ویژه نرم افزار تلفن گویا,2020-11-16 15:39:30.065544+03:30,https://native.yektanet.com/static/media/upload/items/image__1bx2FUhY54.jpeg,73729,ماهان ویپ موبایل,7188,mahannet.ir,6885443,3167
2567,219773,2237,219773,تنفس راحت‌ و پوشش کامل برای ایمنی بیشتر با ماسک سه بعدی,2020-12-15 11:08:36.532867+03:30,https://native.yektanet.com/static/media/upload/items/image__1bCWDGsx64.jpeg,79069,Mask-Ret,16806,beurer.ir,4275708,6181
2568,280302,2237,280302,ثبت نام کنید و به راحتی ارز دیجیتال به ریال و برعکس تبدیل کنید,2021-04-11 09:44:44.561946+04:30,https://native.yektanet.com/static/media/upload/items/image__1bRS9TlBLI.jpeg,102290,Native-CPL,26645,hamtapay.net,3277648,2310
2569,295351,2236,295351,"400 گیگ اینترنت پرسرعت | فقط 240 هزارتومان!
ثبت نام تا آخر اردیبهشت",2021-05-08 12:24:00.057051+04:30,https://native.yektanet.com/static/media/upload/items/image__1cd0b3Vwua.jpeg,108149,خریدنکرده‌ها - موبایل,7188,mahannet.ir,1929884,2235
2570,275198,2234,275198,"جشنواره فروش زرشک و زعفران ""مطلق"". ارسالت هم رایگانه! سفارش بده سریع",2021-03-28 20:38:37.102589+04:30,https://native.yektanet.com/static/media/upload/items/image__1c4drvz1Ci.jpeg,100371,کمپین بازدید,29334,motlaghsaffron.ir,3267973,2348
2571,285642,2232,285642,"10,000 تومان بازگشت پول با خرید این 3 محصول!",2021-04-20 09:06:37.872591+04:30,https://native.yektanet.com/static/media/upload/items/image__1c91gbz06S.jpeg,80552,Native-CPI-Android,20160,boomerangapp.ir,7591331,2327
2572,274430,2230,274430,گفتاردرمانی در منزل با بهترین درمانگران و بهترین کیفیت درمانی توان هاب,2021-03-26 14:02:53.485869+04:30,https://native.yektanet.com/static/media/upload/items/image__1c2W6QFkm2.jpeg,100123,گفتاردرمانی,16142,tavanhub.com,5713958,3235
2573,292575,2229,292575,از بیماری پسوریازیس خسته شدی؟ درمانش اینجاست.,2021-05-03 09:53:00.962538+04:30,https://native.yektanet.com/static/media/upload/items/image__1bSBqLHENe.jpeg,107226,پسوریازیس - دسکتاپ,29189,informiton.com,1191194,2295
2574,300392,2227,300392,تخفیف ویژه خرید گوشی سامسونگ و شیائومی (فرصت محدود),2021-05-15 14:01:42.109043+04:30,https://native.yektanet.com/static/media/upload/items/image__1cfcEO7lUc.jpeg,109961,NR_Goshi_Mobile,28415,alinland.com,1379155,2223
2575,282017,2223,282017,در گنجه همیشه بازه! خرید راحت با امکان پرو و مرجوعی در سایت گنجه,2021-04-13 17:58:38.296689+04:30,https://native.yektanet.com/static/media/upload/items/image__1c7oosQ7cS.jpeg,102984,خانواده و خانه داری,32558,ganjeh.store,7288041,2334
2576,290657,2222,290657,فروش ویژه 5 هدفون برگزیده با تضمین کمترین قیمت در ایران | لندیکا,2021-04-29 17:29:52.969575+04:30,https://native.yektanet.com/static/media/upload/items/image__1cbjtDdQvs.jpeg,105383,04-همسان عادی-کالا,17536,landika.com,3560036,2319
2577,285774,2220,285774,50 درصد تخفیف جعبه کتاب کودک شامل 100 جلد کتاب شعر، داستان و رنگ آمیزی,2021-04-20 11:06:13.640762+04:30,https://native.yektanet.com/static/media/upload/items/image__1c92wvUjK8.jpeg,104545,کودک موبایل,34917,4khooneh.org,1755755,2220
2578,282631,2220,282631,استخراج بیتکوین |  پایین ترین قیمت دستگاه ماینر | ایران ماینر,2021-04-14 17:32:24.372525+04:30,https://native.yektanet.com/static/media/upload/items/zhCisqE_1c7DhC2H5Y.jpg,103197,Native-Keyword--Mobile,34136,iran-miner.com,2532486,2283
2579,258752,2219,258752,این گوشی سامسونگ M31 را 600هزار تومان ارزان تر بخرید!,2021-02-24 15:31:13.768159+03:30,https://native.yektanet.com/static/media/upload/items/image__1bMtDEDKty.jpeg,94400,NR-desktop,27624,timcheh.com,3010242,4207
2580,284033,2219,284033,کره گیاهی لادن، راز یه غذای خوشمزه و سالم,2021-04-17 15:18:06.339574+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8lyc3nos.jpeg,103686,لادن-کره گیاهی-اینستاگرام,8345,Aftabnetad.com,1990313,2330
2581,299888,2215,299888,با این اپلیکیشن از شر چربی‌های شکم پهلو خلاص شو,2021-05-14 01:40:13.570418+04:30,https://native.yektanet.com/static/media/upload/items/image__1cePC6hCqM.png,84981,برنامه تمرینی-کافه بازار 1,23636,fitsaz.com,638936,2257
2582,247623,2214,247623,خاص‌ترین مدل‌های گردنبندهای طلا,2021-02-08 11:13:42.823481+03:30,https://native.yektanet.com/static/media/upload/items/image__1bRCUIYkls.jpeg,90394,native-retargeting2,2379,saatchico.com,763968,2369
2583,294561,2214,294561,تا 60 درصد تخفیف بر روی همه کالاها,2021-05-06 13:02:48.661579+04:30,https://native.yektanet.com/static/media/upload/items/image__1caOhDndSu.jpeg,107883,همسان رفتار محور,4039,bahook.com,3257775,2214
2585,295807,2213,295807,آیا بازسازی خانه به جای فروش آن درست است؟ 09122460089,2021-05-08 18:36:31.742541+04:30,https://native.yektanet.com/static/media/upload/items/image__1cdx58vUHe.jpeg,108326,کمپین دکوطرح 1,36510,decotarhco.com,4235169,2310
2584,235912,2213,235912,انتخاباتت رو آنلاین، شفاف و غیرحضوری برگزار کن.,2021-01-17 17:33:13.692032+03:30,https://native.yektanet.com/static/media/upload/items/image__1bMiBsJ6oY.jpeg,85707,انتخابات پژواک,13711,shiraz-service.ir,18525949,6451
2586,301634,2212,301634,فروشگاه مواد غذایی و بهداشتی اقساطی در شهر خودت !,2021-05-17 10:02:03.545289+04:30,https://native.yektanet.com/static/media/upload/items/image__1cfEy33khu.jpeg,109085,نیتیو ر م هایپر م,28479,aghayeghest.com,2746966,2211
2587,280396,2212,280396,سَگِتٌ عاشق خودت کُن! بامی پت کلی تشویقی داره براش :),2021-04-11 11:44:26.197113+04:30,https://native.yektanet.com/static/media/upload/items/image__1c6Q1GDR9G.jpeg,102315,کمپین واژه هدف,13988,Bamipet.com,790605,2333
2588,196873,2210,196873,بهترین سهم های بازار بورس امروز چی بود؟,2020-10-10 16:03:14.546478+03:30,https://native.yektanet.com/static/media/upload/items/image__1bnZK9PSh2.jpeg,54193,کلید واژه همسان - دسکتاپ,16929,sahambin.com,34744174,44781
2589,300140,2209,300140,اگه یازدهمی و برای کنکور 1401 آماده نیستی، این آزمون رو از دست نده!!,2021-05-15 10:43:50.209608+04:30,https://native.yektanet.com/static/media/upload/items/image__1cfamagebc.jpeg,109869,کلیدواژه یازدهمی,19511,onlineacademy.ir,5325287,2279
2590,284157,2207,284157,"""باسلام""را نصب کن | برنج لاشه (نیم دانه) هاشمی 5 کیلویی با تخفیف ویژه",2021-04-17 18:22:02.250576+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8nuEDNXG.jpeg,48191,N-M-Cu-NasbeApp,4766,basalam.com,5487044,2256
2591,297048,2206,297048,کاشت ابرو در یک روز، با یک میلیون تومان تخفیف ویژه!,2021-05-10 11:52:44.047923+04:30,https://native.yektanet.com/static/media/upload/items/image__1cdXeDWDx2.jpeg,106732,Abrou_N_keyword_all,19890,drjalalianclinic.ir,1208200,2332
2592,263549,2205,263549,پولوشرت های جدید مردانه در وب پوش,2021-03-03 09:47:44.350609+03:30,https://native.yektanet.com/static/media/upload/items/image__1bVkl0P9RG.jpeg,96157,همسان آقایان دسکتاپ,1619,webpoosh.com,11321396,2208
2593,270047,2204,270047,خرید محصولات شرف‌شمس باحکاکی بنام خودتان در شرف آنلاین,2021-03-12 21:04:14.941031+03:30,https://native.yektanet.com/static/media/upload/items/600dfvdfv400__1azXSGVO1a.jpg,98391,native-retargeting-sharaf1,1874,sharafonline.ir,3960756,7860
2594,279312,2204,279312,استخراج امن ارز دیجیتال و تبدیل آن,2021-04-08 11:19:09.642694+04:30,https://native.yektanet.com/static/media/upload/items/image__1c667chRnk.jpeg,85019,Segment_economy,16699,excoino.com,2918078,2204
2595,232170,2203,232170,تهرانی ها؛ پُرو رایگان و خرید درمحل+برندهای برتر,2021-01-10 00:46:38.785703+03:30,https://native.yektanet.com/static/media/upload/items/image__1bKpuyTnJE.jpeg,84183,6665,6036,yagheh.com,6976634,4018
2596,253066,2201,253066,برای ورزش و تمرکز بالا چه قهوه ای لازمه؟,2021-02-16 15:33:10.362009+03:30,https://native.yektanet.com/static/media/upload/items/image__1bXMZfdoiU.jpeg,74927,BFirst testMO,13171,coffeestore.ir,4197589,2411
2597,243554,2200,243554,اگه 5 سال پیش بیتکوین می‌خریدم، الان میلیارد بودم؟,2021-01-31 15:01:54.017027+03:30,https://native.yektanet.com/static/media/upload/items/image__1bPHUCTs9i.jpeg,88654,yn-m--varzesh3-np-lan-arzdigital,19463,hatefinvest.com,7624743,2439
2598,274643,2200,274643,نرم افزار قفل گذار ویدیو و مدیریت لایسنس با وردپرس - لاوین 24,2021-03-27 12:37:51.669858+04:30,https://native.yektanet.com/static/media/upload/items/image__1c3aqfUD0a.jpeg,100179,پلیر، عید 1400,34010,lavin24.com,2282465,2671
2599,283784,2200,283784,خرید انواع موبایل با قیمت عمده!!,2021-04-17 10:54:02.843326+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8iLfIajc.jpeg,103616,همه موبایلها,34245,Https:,1831593,2275
2600,118067,2200,118067,نیاورون | چمن مصنوعی را از ما بخواهید !,2020-01-01 11:56:06.062173+03:30,https://native.yektanet.com/static/media/upload/items/3bc4d03479afb565f5032759e66be7f3__1ahhN1rJbS.jpg,35468,ریتارگتینگ چمن,8092,niavaroon.com,8379450,20535
2601,301764,2199,301764,یادگیری زبان با برنامه درسی و پشتیبانی آموزشی رایگان,2021-05-17 12:55:22.493899+04:30,https://native.yektanet.com/static/media/upload/items/image__1cfGnyCt7a.jpeg,110511,vip mobile,9620,safirmall.com,2270826,2292
2602,302721,2199,302721,کاشت مو با تراکم باورنکردنی!! (فرم را پر کنید و اقساطی مو بکارید),2021-05-18 15:19:35.809530+04:30,https://native.yektanet.com/static/media/upload/items/image__1cfX76GRdu.jpeg,110812,کاشت مو - D,32445,dental.ala,3920247,2278
2607,270927,2191,270927,میخوای یک استاد زبان همیشه باهات باشه؟ دلفین رو نصب کن,2021-03-14 14:31:21.396157+03:30,https://native.yektanet.com/static/media/upload/items/image__1c00vEmwhm.jpeg,58871,کمپین اول دلفین,17880,dolphinapp.ir,4723444,2909
2606,293660,2191,293660,با خرید و فروش بیت کوین ماشین رویاهاتو بخر!,2021-05-05 02:13:06.461314+04:30,https://native.yektanet.com/static/media/upload/items/image__1bLZ5NokxE.png,107588,mo_native Retarget,25258,bit24.cash,2245695,2191
2605,181082,2191,181082,تلویزیون هوشمند شیائومی 65 اینچی با قیمت17.100.000تومان,2020-08-24 14:43:18.289270+04:30,https://native.yektanet.com/static/media/upload/items/1665677__1aZWmg0uju.jpg,61009,همسان ریتارگت,19777,Pb360.ir,1649081,4307
2603,282470,2191,282470,ماهیانه 10 میلیون تومان از بازاریابی درآمد داشته باشید,2021-04-14 14:25:21.813412+04:30,https://native.yektanet.com/static/media/upload/items/image__1c5a9vHPCu.jpeg,101066,native_6,24236,tapsi.ir,7720199,2263
2604,298191,2191,298191,مرکز تخصصی ایمپلنت | جراحی تمام دندانها در یک روز,2021-05-11 13:48:54.402409+04:30,https://native.yektanet.com/static/media/upload/items/image__1cedG35lJs.jpeg,105385,ایمپلنت B,28831,berimdoctor.com,1888707,2319
2608,263121,2190,263121,کسب درامد دلاری از منزل,2021-03-02 15:48:15.168313+03:30,https://native.yektanet.com/static/media/upload/items/image__1bX4MSrIME.jpeg,95984,جذاب 2 همسان دسکتاپ,29736,pishtazminer.com,16980723,4512
2609,278587,2190,278587,درمان سریع هرگونه استرس و اضطراب با مشاوره,2021-04-07 09:40:18.740522+04:30,https://native.yektanet.com/static/media/upload/items/image__1c5PS0Zyqu.jpeg,101436,استرس و اضطراب8444,12072,hamkadeh.com,2836012,2296
2610,296277,2190,296277,با بیت کوین سرمایه‌گذاری کن!,2021-05-09 15:28:40.252427+04:30,https://native.yektanet.com/static/media/upload/items/image__1cdKgx3Hvg.jpeg,103123,homepage_N_keyword_2all,16699,excoino.com,1123505,2243
2611,281755,2190,281755,دوره جامع معامله‌گری ارزهای دیجیتال,2021-04-13 14:55:53.665449+04:30,https://native.yektanet.com/static/media/upload/items/image__1c7mtgBQv6.jpeg,102895,دوره ارز دیجیتال,22264,asa.plus,2712728,2327
2613,262900,2189,262900,خرید اینترنتی لاستیک زیر قیمت بازار با گارانتی 5 ساله!,2021-03-02 14:11:34.653511+03:30,https://native.yektanet.com/static/media/upload/items/image__1bX3LyEjjC.jpeg,95892,DS-Ntv,25887,hammpa.com,5868305,4503
2614,273697,2189,273697,5 دقیقه آموزش تصویری ماهی شکم پر در خمیر توسط سرآشپز ناصر زحمتکش,2021-03-20 18:38:42.275077+03:30,https://native.yektanet.com/static/media/upload/items/image__1c1wodhONA.jpeg,99738,نوروز 1400,27509,tamas.wiki,3034719,3384
2612,254620,2189,254620,به فکر لبخند پشت ماسکتون باشید! تعرفه دولتی,2021-02-18 22:15:57.534215+03:30,https://native.yektanet.com/static/media/upload/items/image__1bUclEVeCG.png,92824,کمپین همسان درین,9482,dentaldorrin.com,3422541,3349
2615,203739,2188,203739,خرید ویلا در متل قو (سلمانشهر),2020-11-02 11:20:39.751109+03:30,https://native.yektanet.com/static/media/upload/items/3-D985D8AAD984-D982D988-1_1btACgcKdc.jpeg,66724,اکازیون,21613,iranocc.com,7468036,11904
